x-axis,1
second,Volt
+9.9066000E-03,-33.1705720E-03
+9.9067000E-03,-20.3335359E-03
+9.9068000E-03,-15.6328938E-03
+9.9069000E-03,-35.6691448E-03
+9.9070000E-03,-31.4302032E-03
+9.9071000E-03,-34.1992292E-03
+9.9072000E-03,-25.2859073E-03
+9.9073000E-03,-25.2998973E-03
+9.9074000E-03,-30.7997484E-03
+9.9075000E-03,-25.3726514E-03
+9.9076000E-03,-35.9815680E-03
+9.9077000E-03,-26.7958633E-03
+9.9078000E-03,-17.6922590E-03
+9.9079000E-03,+576.1033932E-03
+9.9080000E-03,+807.4748416E-03
+9.9081000E-03,+852.6729918E-03
+9.9082000E-03,+896.4646341E-03
+9.9083000E-03,+944.0019492E-03
+9.9084000E-03,+986.4431337E-03
+9.9085000E-03,+1.0320283908E+00
+9.9086000E-03,+1.0977140599E+00
+9.9087000E-03,+1.1197965298E+00
+9.9088000E-03,+1.1675491225E+00
+9.9089000E-03,+1.2080384296E+00
+9.9090000E-03,+1.2585609228E+00
+9.9091000E-03,+1.3110524487E+00
+9.9092000E-03,+1.3529640932E+00
+9.9093000E-03,+1.3986320545E+00
+9.9094000E-03,+1.4292436338E+00
+9.9095000E-03,+1.4620785086E+00
+9.9096000E-03,+1.5089274794E+00
+9.9097000E-03,+1.5475056433E+00
+9.9098000E-03,+1.5819184943E+00
+9.9099000E-03,+1.6186802487E+00
+9.9100000E-03,+1.6556056624E+00
+9.9101000E-03,+1.7028975195E+00
+9.9102000E-03,+1.7428421511E+00
+9.9103000E-03,+1.7735056505E+00
+9.9104000E-03,+1.8150032631E+00
+9.9105000E-03,+1.8485712563E+00
+9.9106000E-03,+1.8917267452E+00
+9.9107000E-03,+1.9196512184E+00
+9.9108000E-03,+1.9549886156E+00
+9.9109000E-03,+1.9975864941E+00
+9.9110000E-03,+2.0350962315E+00
+9.9111000E-03,+2.0714334622E+00
+9.9112000E-03,+2.0913013201E+00
+9.9113000E-03,+2.1554607216E+00
+9.9114000E-03,+2.1537832780E+00
+9.9115000E-03,+2.2022950394E+00
+9.9116000E-03,+2.2242357701E+00
+9.9117000E-03,+2.2668177289E+00
+9.9118000E-03,+2.2940539481E+00
+9.9119000E-03,+2.3310011608E+00
+9.9120000E-03,+2.3495785917E+00
+9.9121000E-03,+2.3831465849E+00
+9.9122000E-03,+2.4166456833E+00
+9.9123000E-03,+2.4461302834E+00
+9.9124000E-03,+2.4767359835E+00
+9.9125000E-03,+2.5073842262E+00
+9.9126000E-03,+2.5266330267E+00
+9.9127000E-03,+2.5531702885E+00
+9.9128000E-03,+2.5801689489E+00
+9.9129000E-03,+2.6110673835E+00
+9.9130000E-03,+2.6446194570E+00
+9.9131000E-03,+2.6733670794E+00
+9.9132000E-03,+2.6987747384E+00
+9.9133000E-03,+2.7213231601E+00
+9.9134000E-03,+2.7542910003E+00
+9.9135000E-03,+2.7716751499E+00
+9.9136000E-03,+2.7987970372E+00
+9.9137000E-03,+2.8215923642E+00
+9.9138000E-03,+2.8432497068E+00
+9.9139000E-03,+2.8645087567E+00
+9.9140000E-03,+2.8908207005E+00
+9.9141000E-03,+2.9042895484E+00
+9.9142000E-03,+2.9287106105E+00
+9.9143000E-03,+2.9645910553E+00
+9.9144000E-03,+2.9890458863E+00
+9.9145000E-03,+2.9997669343E+00
+9.9146000E-03,+3.0253279105E+00
+9.9147000E-03,+3.0423465714E+00
+9.9148000E-03,+3.0558140623E+00
+9.9149000E-03,+3.0831009349E+00
+9.9150000E-03,+3.1028664309E+00
+9.9151000E-03,+3.1201869020E+00
+9.9152000E-03,+3.1502179266E+00
+9.9153000E-03,+3.1445755521E+00
+9.9154000E-03,+3.1637529554E+00
+9.9155000E-03,+3.1992131873E+00
+9.9156000E-03,+3.2102341158E+00
+9.9157000E-03,+3.2339573659E+00
+9.9158000E-03,+3.2391467235E+00
+9.9159000E-03,+3.2664345609E+00
+9.9160000E-03,+3.2667392655E+00
+9.9161000E-03,+3.2792817277E+00
+9.9162000E-03,+3.2996353164E+00
+9.9163000E-03,+3.3281781840E+00
+9.9164000E-03,+3.3346935769E+00
+9.9165000E-03,+3.3419255958E+00
+9.9166000E-03,+3.3582068869E+00
+9.9167000E-03,+3.3669504896E+00
+9.9168000E-03,+3.3835909980E+00
+9.9169000E-03,+3.3966689699E+00
+9.9170000E-03,+3.3982064234E+00
