x-axis,1,2
second,Volt,Volt
+17.8750E-06,+4.2997035994E+00,+3.4454460323E+00
+18.0000E-06,+4.2343754220E+00,+3.4755967858E+00
+18.1250E-06,+4.2850820786E+00,+3.4655465346E+00
+18.2500E-06,+4.2663742602E+00,+3.4549671705E+00
+18.3750E-06,+4.2701209375E+00,+3.4654374123E+00
+18.5000E-06,+4.2783914628E+00,+3.4587416831E+00
+18.6250E-06,+4.2451856219E+00,+3.4571967004E+00
+18.7500E-06,+4.2576739029E+00,+3.4855081014E+00
+18.8750E-06,+4.2720148993E+00,+3.4557742511E+00
+19.0000E-06,+4.2787800482E+00,+3.4504711579E+00
+19.1250E-06,+4.2826837516E+00,+3.4611205686E+00
+19.2500E-06,+4.2621977510E+00,+3.4530980048E+00
+19.3750E-06,+4.2972898352E+00,+3.4353957812E+00
+19.5000E-06,+4.2688806481E+00,+3.4545040520E+00
+19.6250E-06,+4.3036405894E+00,+3.4622115023E+00
+19.7500E-06,+4.2528285252E+00,+3.4189606691E+00
+19.8750E-06,+4.2593027777E+00,+3.4375594131E+00
+20.0000E-06,+4.2729901016E+00,+3.4461182296E+00
+20.1250E-06,+4.2732551887E+00,+3.3989662017E+00
+20.2500E-06,+4.2369305338E+00,+3.4203204044E+00
+20.3750E-06,+4.2216401444E+00,+3.4189040336E+00
+20.5000E-06,+4.2478902825E+00,+3.4095053323E+00
+20.6250E-06,+4.2673675530E+00,+3.4141939251E+00
+20.7500E-06,+4.2519097655E+00,+3.4095301285E+00
+20.8750E-06,+4.2575581233E+00,+3.4080180464E+00
+21.0000E-06,+4.2214985555E+00,+3.3989168024E+00
+21.1250E-06,+4.2941039655E+00,+3.3845351386E+00
+21.2500E-06,+4.2222602891E+00,+3.4014200545E+00
+21.3750E-06,+4.2525195382E+00,+3.3788698481E+00
+21.5000E-06,+4.2324324950E+00,+3.3628917762E+00
+21.6250E-06,+4.2535490122E+00,+3.3650975712E+00
+21.7500E-06,+4.2220029206E+00,+3.3549937720E+00
+21.8750E-06,+4.2201166773E+00,+3.3347944711E+00
+22.0000E-06,+4.1985165389E+00,+3.3519757828E+00
+22.1250E-06,+4.2402244645E+00,+3.3348932697E+00
+22.2500E-06,+4.2331838566E+00,+3.3342921804E+00
+22.3750E-06,+4.2417271877E+00,+3.3319309513E+00
+22.5000E-06,+4.2020316569E+00,+3.3314780599E+00
+22.6250E-06,+4.2311767683E+00,+3.3210736196E+00
+22.7500E-06,+4.2059249884E+00,+3.3019787599E+00
+22.8750E-06,+4.1764016636E+00,+3.3001188565E+00
+23.0000E-06,+4.1875825995E+00,+3.2760482706E+00
+23.1250E-06,+4.1970034438E+00,+3.2852925990E+00
+23.2500E-06,+4.2104437711E+00,+3.2745897366E+00
+23.3750E-06,+4.2016457248E+00,+3.3011193855E+00
+23.5000E-06,+4.1211221938E+00,+3.2965583433E+00
+23.6250E-06,+4.1850684930E+00,+3.2405707856E+00
+23.7500E-06,+4.1745154203E+00,+3.2374570853E+00
+23.8750E-06,+4.1878373147E+00,+3.2225783410E+00
+24.0000E-06,+4.1465153213E+00,+3.2194748679E+00
+24.1250E-06,+4.1603287967E+00,+3.2129809812E+00
+24.2500E-06,+4.1086700939E+00,+3.1987671014E+00
+24.3750E-06,+4.1295470920E+00,+3.2054525070E+00
+24.5000E-06,+4.1407152439E+00,+3.1758463037E+00
+24.6250E-06,+4.1385742855E+00,+3.1942865261E+00
+24.7500E-06,+4.1402313815E+00,+3.1690198400E+00
+24.8750E-06,+4.1046633948E+00,+3.1580443166E+00
+25.0000E-06,+4.1194983844E+00,+3.1340981938E+00
+25.1250E-06,+4.1174886428E+00,+3.1346396565E+00
+25.2500E-06,+4.0990278210E+00,+3.1326921466E+00
+25.3750E-06,+4.0824455238E+00,+3.1158402279E+00
+25.5000E-06,+4.1319299816E+00,+3.1069005929E+00
+25.6250E-06,+4.0843240484E+00,+3.0984468464E+00
+25.7500E-06,+4.1048976074E+00,+3.0798830293E+00
+25.8750E-06,+4.0956156987E+00,+3.0612596822E+00
+26.0000E-06,+4.0657320097E+00,+3.0772583050E+00
+26.1250E-06,+4.0601712102E+00,+3.0513556028E+00
+26.2500E-06,+4.0810072030E+00,+3.0420011873E+00
+26.3750E-06,+4.0596668452E+00,+3.0547317369E+00
+26.5000E-06,+4.0359872563E+00,+3.0452692604E+00
+26.6250E-06,+4.0349066463E+00,+3.0219438129E+00
+26.7500E-06,+4.0343070043E+00,+3.0140191793E+00
+26.8750E-06,+4.0614423742E+00,+2.9937281230E+00
+27.0000E-06,+4.0521245255E+00,+2.9753497463E+00
+27.1250E-06,+4.0225187077E+00,+2.9471372404E+00
+27.2500E-06,+4.0095904640E+00,+2.9604030780E+00
+27.3750E-06,+3.9575123012E+00,+2.9427873031E+00
+27.5000E-06,+4.0164894831E+00,+2.9479586005E+00
+27.6250E-06,+4.0150716650E+00,+2.9057668615E+00
+27.7500E-06,+4.0124700001E+00,+2.9128733190E+00
+27.8750E-06,+4.0020558630E+00,+2.8943455866E+00
+28.0000E-06,+3.9477851232E+00,+2.8849469818E+00
+28.1250E-06,+3.9940168969E+00,+2.8576730628E+00
+28.2500E-06,+3.9974806377E+00,+2.8896889297E+00
+28.3750E-06,+3.9695345691E+00,+2.8517442772E+00
+28.5000E-06,+3.9442700052E+00,+2.8568805512E+00
+28.6250E-06,+3.9592878301E+00,+2.8348160404E+00
+28.7500E-06,+3.9507444990E+00,+2.8011687420E+00
